Entity,Code,Year,Population
Iceland,ISL,1987,246041
Iceland,ISL,1988,249920
Iceland,ISL,1989,253054
Iceland,ISL,1990,255026
Iceland,ISL,1991,257995
Iceland,ISL,1992,261275
Iceland,ISL,1993,263942
Iceland,ISL,1994,266230
Iceland,ISL,1995,267689
Iceland,ISL,1996,269140
Iceland,ISL,1997,271363
Iceland,ISL,1998,274292
Iceland,ISL,1999,277634
Iceland,ISL,2000,281469
Iceland,ISL,2001,285245
Iceland,ISL,2002,287799
Iceland,ISL,2003,289806
Iceland,ISL,2004,292364
Iceland,ISL,2005,297037
Iceland,ISL,2006,304086
Iceland,ISL,2007,311859
Iceland,ISL,2008,317722
Iceland,ISL,2009,318809
Iceland,ISL,2010,318346
Iceland,ISL,2011,319308
Iceland,ISL,2012,320988
Iceland,ISL,2013,324036
Iceland,ISL,2014,327650
Iceland,ISL,2015,331068
Iceland,ISL,2016,335677
Iceland,ISL,2017,343641
Iceland,ISL,2018,352951
Iceland,ISL,2019,360787
Iceland,ISL,2020,366682
Iceland,ISL,2021,370338
