Entity,Code,Year,Population
Poland,POL,2002,38647476
Poland,POL,2003,38621536
Poland,POL,2004,38596040
Poland,POL,2005,38575912
Poland,POL,2006,38547180
Poland,POL,2007,38521868
Poland,POL,2008,38522884
Poland,POL,2009,38555288
Poland,POL,2010,38597356
Poland,POL,2011,38620848
Poland,POL,2012,38625872
Poland,POL,2013,38607352
Poland,POL,2014,38581880
Poland,POL,2015,38553148
Poland,POL,2016,38532108
Poland,POL,2017,38532816
Poland,POL,2018,38521464
Poland,POL,2019,38493600
Poland,POL,2020,38428368
Poland,POL,2021,38307724
