Entity,Code,Year,Population
Belarus,BLR,1898,4892215
Belarus,BLR,1899,4938992
Belarus,BLR,1900,4986216
Belarus,BLR,1901,5033890
Belarus,BLR,1902,5082019
Belarus,BLR,1903,5130608
Belarus,BLR,1904,5179660
Belarus,BLR,1905,5229181
Belarus,BLR,1906,5279174
Belarus,BLR,1907,5329645
Belarus,BLR,1908,5380597
Belarus,BLR,1909,5432036
Belarus,BLR,1910,5483965
Belarus,BLR,1911,5536390
Belarus,BLR,1912,5589316
Belarus,BLR,1913,5642747
Belarus,BLR,1914,5696687
Belarus,BLR,1915,5751143
Belarus,BLR,1916,5806118
Belarus,BLR,1917,5861618
Belarus,BLR,1918,5915408
Belarus,BLR,1919,5969691
Belarus,BLR,1920,6024473
Belarus,BLR,1921,6079757
Belarus,BLR,1922,6135548
Belarus,BLR,1923,6191852
Belarus,BLR,1924,6248672
Belarus,BLR,1925,6306014
Belarus,BLR,1926,6363881
Belarus,BLR,1927,6422280
Belarus,BLR,1928,6481215
Belarus,BLR,1929,6540690
Belarus,BLR,1930,6600712
Belarus,BLR,1931,6661284
Belarus,BLR,1932,6722412
Belarus,BLR,1933,6784101
Belarus,BLR,1934,6846356
Belarus,BLR,1935,6909182
Belarus,BLR,1936,6972585
Belarus,BLR,1937,7036570
Belarus,BLR,1938,7101141
Belarus,BLR,1939,7166306
Belarus,BLR,1940,7232068
Belarus,BLR,1941,7298434
Belarus,BLR,1942,7365409
Belarus,BLR,1943,7432998
Belarus,BLR,1944,7501208
Belarus,BLR,1945,7570044
Belarus,BLR,1946,7639511
Belarus,BLR,1947,7709616
Belarus,BLR,1948,7780364
Belarus,BLR,1949,7846138
Belarus,BLR,1950,7906861
Belarus,BLR,1951,7879090
Belarus,BLR,1952,7875526
Belarus,BLR,1953,7893242
Belarus,BLR,1954,7927676
Belarus,BLR,1955,7976362
Belarus,BLR,1956,8037361
Belarus,BLR,1957,8109537
Belarus,BLR,1958,8194568
Belarus,BLR,1959,8288642
Belarus,BLR,1960,8389186
Belarus,BLR,1961,8495750
Belarus,BLR,1962,8599863
Belarus,BLR,1963,8694987
Belarus,BLR,1964,8779748
Belarus,BLR,1965,8854532
Belarus,BLR,1966,8921804
Belarus,BLR,1967,8985775
Belarus,BLR,1968,9047806
Belarus,BLR,1969,9108449
Belarus,BLR,1970,9170790
Belarus,BLR,1971,9236772
Belarus,BLR,1972,9303947
Belarus,BLR,1973,9369577
Belarus,BLR,1974,9435594
Belarus,BLR,1975,9500735
Belarus,BLR,1976,9564385
Belarus,BLR,1977,9628882
Belarus,BLR,1978,9693322
Belarus,BLR,1979,9756258
Belarus,BLR,1980,9817256
Belarus,BLR,1981,9877123
Belarus,BLR,1982,9938940
Belarus,BLR,1983,10004049
Belarus,BLR,1984,10069354
Belarus,BLR,1985,10133217
Belarus,BLR,1986,10201675
Belarus,BLR,1987,10270610
Belarus,BLR,1988,10333484
Belarus,BLR,1989,10387611
Belarus,BLR,1990,10428527
Belarus,BLR,1991,10457619
Belarus,BLR,1992,10475912
Belarus,BLR,1993,10480485
Belarus,BLR,1994,10475397
Belarus,BLR,1995,10461694
Belarus,BLR,1996,10436455
Belarus,BLR,1997,10400926
Belarus,BLR,1998,10357472
Belarus,BLR,1999,10308281
Belarus,BLR,2000,10256489
Belarus,BLR,2001,10201212
Belarus,BLR,2002,10135391
Belarus,BLR,2003,10065881
Belarus,BLR,2004,9999713
Belarus,BLR,2005,9935166
Belarus,BLR,2006,9874700
Belarus,BLR,2007,9825990
Belarus,BLR,2008,9787829
Belarus,BLR,2009,9757710
Belarus,BLR,2010,9731426
Belarus,BLR,2011,9706983
Belarus,BLR,2012,9693754
Belarus,BLR,2013,9691143
Belarus,BLR,2014,9693741
Belarus,BLR,2015,9700609
Belarus,BLR,2016,9708111
Belarus,BLR,2017,9707874
Belarus,BLR,2018,9695573
Belarus,BLR,2019,9673971
Belarus,BLR,2020,9633745
Belarus,BLR,2021,9578172
