Entity,Code,Year,Population
Montenegro,MNE,1999,633728
Montenegro,MNE,2000,633330
Montenegro,MNE,2001,633062
Montenegro,MNE,2002,632745
Montenegro,MNE,2003,632356
Montenegro,MNE,2004,632550
Montenegro,MNE,2005,632885
Montenegro,MNE,2006,632551
Montenegro,MNE,2007,631931
Montenegro,MNE,2008,631475
Montenegro,MNE,2009,631187
Montenegro,MNE,2010,631048
Montenegro,MNE,2011,631801
Montenegro,MNE,2012,633053
Montenegro,MNE,2013,633951
Montenegro,MNE,2014,634301
Montenegro,MNE,2015,633969
Montenegro,MNE,2016,633264
Montenegro,MNE,2017,632445
Montenegro,MNE,2018,631459
Montenegro,MNE,2019,630403
Montenegro,MNE,2020,629058
Montenegro,MNE,2021,627856
