Entity,Code,Year,Population
Ireland,IRL,1974,3110101
Ireland,IRL,1975,3157921
Ireland,IRL,1976,3205754
Ireland,IRL,1977,3254661
Ireland,IRL,1978,3305575
Ireland,IRL,1979,3351902
Ireland,IRL,1980,3391393
Ireland,IRL,1981,3424834
Ireland,IRL,1982,3451220
Ireland,IRL,1983,3472904
Ireland,IRL,1984,3490937
Ireland,IRL,1985,3505781
Ireland,IRL,1986,3515672
Ireland,IRL,1987,3513702
Ireland,IRL,1988,3498032
Ireland,IRL,1989,3483316
Ireland,IRL,1990,3485370
Ireland,IRL,1991,3504806
Ireland,IRL,1992,3528370
Ireland,IRL,1993,3545700
Ireland,IRL,1994,3559396
Ireland,IRL,1995,3579486
Ireland,IRL,1996,3606725
Ireland,IRL,1997,3640157
Ireland,IRL,1998,3678670
Ireland,IRL,1999,3719918
Ireland,IRL,2000,3768954
Ireland,IRL,2001,3829019
Ireland,IRL,2002,3894256
Ireland,IRL,2003,3958706
Ireland,IRL,2004,4031961
Ireland,IRL,2005,4121220
Ireland,IRL,2006,4234809
Ireland,IRL,2007,4359841
Ireland,IRL,2008,4452393
Ireland,IRL,2009,4499797
Ireland,IRL,2010,4524581
Ireland,IRL,2011,4544504
Ireland,IRL,2012,4564550
Ireland,IRL,2013,4588830
Ireland,IRL,2014,4622165
Ireland,IRL,2015,4665764
Ireland,IRL,2016,4715791
Ireland,IRL,2017,4771860
Ireland,IRL,2018,4834506
Ireland,IRL,2019,4896021
Ireland,IRL,2020,4946123
Ireland,IRL,2021,4986525
