Entity,Code,Year,Population
Hungary,HUN,1974,10457951
Hungary,HUN,1975,10520241
Hungary,HUN,1976,10578511
Hungary,HUN,1977,10627916
Hungary,HUN,1978,10664861
Hungary,HUN,1979,10692722
Hungary,HUN,1980,10698682
Hungary,HUN,1981,10680617
Hungary,HUN,1982,10655628
Hungary,HUN,1983,10620933
Hungary,HUN,1984,10580910
Hungary,HUN,1985,10542756
Hungary,HUN,1986,10505773
Hungary,HUN,1987,10469197
Hungary,HUN,1988,10434269
Hungary,HUN,1989,10397176
Hungary,HUN,1990,10375989
Hungary,HUN,1991,10374750
Hungary,HUN,1992,10370067
Hungary,HUN,1993,10357423
Hungary,HUN,1994,10342435
Hungary,HUN,1995,10327171
Hungary,HUN,1996,10308272
Hungary,HUN,1997,10286223
Hungary,HUN,1998,10260965
Hungary,HUN,1999,10230263
Hungary,HUN,2000,10202054
Hungary,HUN,2001,10177955
Hungary,HUN,2002,10148404
Hungary,HUN,2003,10118060
Hungary,HUN,2004,10094499
Hungary,HUN,2005,10073533
Hungary,HUN,2006,10057063
Hungary,HUN,2007,10041171
Hungary,HUN,2008,10023508
Hungary,HUN,2009,10008581
Hungary,HUN,2010,9986832
Hungary,HUN,2011,9953247
Hungary,HUN,2012,9922133
Hungary,HUN,2013,9894637
Hungary,HUN,2014,9867906
Hungary,HUN,2015,9844250
Hungary,HUN,2016,9815106
Hungary,HUN,2017,9788940
Hungary,HUN,2018,9776361
Hungary,HUN,2019,9771799
Hungary,HUN,2020,9750571
Hungary,HUN,2021,9709784
