Entity,Code,Year,Population
Georgia,GEO,1975,4970321
Georgia,GEO,1976,5005133
Georgia,GEO,1977,5040805
Georgia,GEO,1978,5077053
Georgia,GEO,1979,5111671
Georgia,GEO,1980,5145847
Georgia,GEO,1981,5181896
Georgia,GEO,1982,5219542
Georgia,GEO,1983,5259449
Georgia,GEO,1984,5299790
Georgia,GEO,1985,5338865
Georgia,GEO,1986,5377678
Georgia,GEO,1987,5415391
Georgia,GEO,1988,5450142
Georgia,GEO,1989,5445485
Georgia,GEO,1990,5391635
Georgia,GEO,1991,5322103
Georgia,GEO,1992,5239325
Georgia,GEO,1993,5127512
Georgia,GEO,1994,4997912
Georgia,GEO,1995,4877682
Georgia,GEO,1996,4761277
Georgia,GEO,1997,4640033
Georgia,GEO,1998,4518407
Georgia,GEO,1999,4394505
Georgia,GEO,2000,4265175
Georgia,GEO,2001,4144485
Georgia,GEO,2002,4061127
Georgia,GEO,2003,4017826
Georgia,GEO,2004,3988861
Georgia,GEO,2005,3961183
Georgia,GEO,2006,3933866
Georgia,GEO,2007,3906476
Georgia,GEO,2008,3879701
Georgia,GEO,2009,3855203
Georgia,GEO,2010,3836834
Georgia,GEO,2011,3821667
Georgia,GEO,2012,3804358
Georgia,GEO,2013,3786025
Georgia,GEO,2014,3774232
Georgia,GEO,2015,3771135
Georgia,GEO,2016,3771112
Georgia,GEO,2017,3771904
Georgia,GEO,2018,3772323
Georgia,GEO,2019,3770814
Georgia,GEO,2020,3765912
Georgia,GEO,2021,3757984
